YEAR,COUNTY,HOSPITAL,OSHPDID,Procedure,Volume,Longitude,Latitude
2017,San Joaquin,Sutter Tracy Community Hospital,106391056,"AAA Repair (Ruptured, Endovascular)",.,-121.43482,37.74366
2017,San Joaquin,Sutter Tracy Community Hospital,106391056,"AAA Repair (Un-ruptured, Open)",.,-121.43482,37.74366
2017,San Joaquin,Sutter Tracy Community Hospital,106391056,"AAA Repair (Ruptured, Open)",.,-121.43482,37.74366
2017,San Joaquin,Sutter Tracy Community Hospital,106391056,Pancreatic Resection (Other),.,-121.43482,37.74366
2017,San Joaquin,Sutter Tracy Community Hospital,106391056,Pancreatic Resection,.,-121.43482,37.74366
2017,San Joaquin,Sutter Tracy Community Hospital,106391056,Esophageal Resection,.,-121.43482,37.74366
2017,San Joaquin,Sutter Tracy Community Hospital,106391056,Pancreatic Resection (Cancer),.,-121.43482,37.74366
2017,San Joaquin,Sutter Tracy Community Hospital,106391056,AAA Repair,.,-121.43482,37.74366
2017,San Joaquin,Doctors Hospital of Manteca,106392287,"AAA Repair (Ruptured, Open)",.,-121.19746,37.80111
2017,San Joaquin,Doctors Hospital of Manteca,106392287,AAA Repair,.,-121.19746,37.80111
2017,San Joaquin,Doctors Hospital of Manteca,106392287,Pancreatic Resection (Other),.,-121.19746,37.80111
2017,San Joaquin,Doctors Hospital of Manteca,106392287,Pancreatic Resection (Cancer),.,-121.19746,37.80111
2017,San Joaquin,Doctors Hospital of Manteca,106392287,Pancreatic Resection,.,-121.19746,37.80111
2017,San Joaquin,Doctors Hospital of Manteca,106392287,Esophageal Resection,.,-121.19746,37.80111
2017,San Joaquin,Doctors Hospital of Manteca,106392287,"AAA Repair (Un-ruptured, Open)",.,-121.19746,37.80111
2017,San Joaquin,Doctors Hospital of Manteca,106392287,Carotid Endarterectomy,.,-121.19746,37.80111
2017,San Joaquin,Doctors Hospital of Manteca,106392287,PCI,.,-121.19746,37.80111
2017,San Joaquin,Doctors Hospital of Manteca,106392287,CABG,.,-121.19746,37.80111
2017,San Joaquin,Doctors Hospital of Manteca,106392287,"AAA Repair (Un-ruptured, Endovascular)",.,-121.19746,37.80111
2017,San Joaquin,Doctors Hospital of Manteca,106392287,"AAA Repair (Ruptured, Endovascular)",.,-121.19746,37.80111
2017,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Pancreatic Resection,.,-121.24614,37.79736
2017,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Pancreatic Resection (Cancer),.,-121.24614,37.79736
2017,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Esophageal Resection,20,-121.24614,37.79736
2017,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,AAA Repair,19,-121.24614,37.79736
2017,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Carotid Endarterectomy,34,-121.24614,37.79736
2017,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,PCI,35,-121.24614,37.79736
2017,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,CABG,1,-121.24614,37.79736
2017,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,"AAA Repair (Un-ruptured, Endovascular)",16,-121.24614,37.79736
2017,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,"AAA Repair (Ruptured, Endovascular)",2,-121.24614,37.79736
2017,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,"AAA Repair (Un-ruptured, Open)",.,-121.24614,37.79736
2017,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,"AAA Repair (Ruptured, Open)",1,-121.24614,37.79736
2017,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Pancreatic Resection (Other),.,-121.24614,37.79736
2017,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Carotid Endarterectomy,11,-120.59147,35.11369
2017,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,"AAA Repair (Un-ruptured, Open)",.,-120.59147,35.11369
2017,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,AAA Repair,.,-120.59147,35.11369
2017,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,"AAA Repair (Ruptured, Endovascular)",.,-120.59147,35.11369
2017,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,"AAA Repair (Ruptured, Open)",.,-120.59147,35.11369
2017,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Pancreatic Resection (Other),1,-120.59147,35.11369
2017,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Pancreatic Resection,5,-120.59147,35.11369
2017,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Esophageal Resection,1,-120.59147,35.11369
2017,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Pancreatic Resection (Cancer),4,-120.59147,35.11369
2017,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,"AAA Repair (Un-ruptured, Endovascular)",.,-120.59147,35.11369
2017,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,PCI,.,-120.59147,35.11369
2017,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,CABG,.,-120.59147,35.11369
2017,San Luis Obispo,French Hospital Medical Center,106400480,CABG,103,-120.64977,35.27801
2017,San Luis Obispo,French Hospital Medical Center,106400480,"AAA Repair (Un-ruptured, Endovascular)",3,-120.64977,35.27801
2017,San Luis Obispo,French Hospital Medical Center,106400480,PCI,248,-120.64977,35.27801
2017,San Luis Obispo,French Hospital Medical Center,106400480,Carotid Endarterectomy,36,-120.64977,35.27801
2017,San Luis Obispo,French Hospital Medical Center,106400480,"AAA Repair (Ruptured, Endovascular)",.,-120.64977,35.27801
2017,San Luis Obispo,French Hospital Medical Center,106400480,"AAA Repair (Un-ruptured, Open)",.,-120.64977,35.27801
2017,San Luis Obispo,French Hospital Medical Center,106400480,"AAA Repair (Ruptured, Open)",1,-120.64977,35.27801
2017,San Luis Obispo,French Hospital Medical Center,106400480,AAA Repair,4,-120.64977,35.27801
2017,San Luis Obispo,French Hospital Medical Center,106400480,Pancreatic Resection (Other),.,-120.64977,35.27801
2017,San Luis Obispo,French Hospital Medical Center,106400480,Pancreatic Resection (Cancer),1,-120.64977,35.27801
2017,San Luis Obispo,French Hospital Medical Center,106400480,Pancreatic Resection,1,-120.64977,35.27801
2017,San Luis Obispo,French Hospital Medical Center,106400480,Esophageal Resection,1,-120.64977,35.27801
2017,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,Carotid Endarterectomy,19,-120.666309,35.290986
2017,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,PCI,.,-120.666309,35.290986
2017,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,CABG,.,-120.666309,35.290986
2017,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,"AAA Repair (Un-ruptured, Endovascular)",10,-120.666309,35.290986
2017,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,"AAA Repair (Ruptured, Endovascular)",.,-120.666309,35.290986
2017,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,"AAA Repair (Un-ruptured, Open)",.,-120.666309,35.290986
2017,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,"AAA Repair (Ruptured, Open)",.,-120.666309,35.290986
2017,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,AAA Repair,10,-120.666309,35.290986
2017,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,Pancreatic Resection (Other),1,-120.666309,35.290986
2017,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,Pancreatic Resection (Cancer),3,-120.666309,35.290986
2017,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,Pancreatic Resection,4,-120.666309,35.290986
2017,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,Esophageal Resection,1,-120.666309,35.290986
2017,San Luis Obispo,Twin Cities Community Hospital,106400548,Carotid Endarterectomy,5,-120.71967,35.5543
2017,San Luis Obispo,Twin Cities Community Hospital,106400548,PCI,.,-120.71967,35.5543
2017,San Luis Obispo,Twin Cities Community Hospital,106400548,CABG,.,-120.71967,35.5543
2017,San Luis Obispo,Twin Cities Community Hospital,106400548,"AAA Repair (Un-ruptured, Endovascular)",.,-120.71967,35.5543
2017,San Luis Obispo,Twin Cities Community Hospital,106400548,"AAA Repair (Ruptured, Endovascular)",.,-120.71967,35.5543
2017,San Luis Obispo,Twin Cities Community Hospital,106400548,"AAA Repair (Un-ruptured, Open)",.,-120.71967,35.5543
2017,San Luis Obispo,Twin Cities Community Hospital,106400548,"AAA Repair (Ruptured, Open)",.,-120.71967,35.5543
2017,San Luis Obispo,Twin Cities Community Hospital,106400548,AAA Repair,.,-120.71967,35.5543
2017,San Luis Obispo,Twin Cities Community Hospital,106400548,Pancreatic Resection (Other),.,-120.71967,35.5543
2017,San Luis Obispo,Twin Cities Community Hospital,106400548,Pancreatic Resection (Cancer),.,-120.71967,35.5543
2017,San Luis Obispo,Twin Cities Community Hospital,106400548,Pancreatic Resection,.,-120.71967,35.5543
2017,San Luis Obispo,Twin Cities Community Hospital,106400548,Esophageal Resection,.,-120.71967,35.5543
2017,San Mateo,San Mateo Medical Center,106410782,"AAA Repair (Un-ruptured, Open)",.,-122.29951,37.53017
2017,San Mateo,San Mateo Medical Center,106410782,PCI,.,-122.29951,37.53017
2017,San Mateo,San Mateo Medical Center,106410782,Carotid Endarterectomy,.,-122.29951,37.53017
2017,San Mateo,San Mateo Medical Center,106410782,CABG,.,-122.29951,37.53017
2017,San Mateo,San Mateo Medical Center,106410782,"AAA Repair (Un-ruptured, Endovascular)",.,-122.29951,37.53017
2017,San Mateo,San Mateo Medical Center,106410782,"AAA Repair (Ruptured, Endovascular)",.,-122.29951,37.53017
2017,San Mateo,San Mateo Medical Center,106410782,"AAA Repair (Ruptured, Open)",.,-122.29951,37.53017
2017,San Mateo,San Mateo Medical Center,106410782,AAA Repair,.,-122.29951,37.53017
2017,San Mateo,San Mateo Medical Center,106410782,Pancreatic Resection (Other),.,-122.29951,37.53017
2017,San Mateo,San Mateo Medical Center,106410782,Pancreatic Resection,1,-122.29951,37.53017
2017,San Mateo,San Mateo Medical Center,106410782,Esophageal Resection,1,-122.29951,37.53017
2017,San Mateo,San Mateo Medical Center,106410782,Pancreatic Resection (Cancer),1,-122.29951,37.53017
2017,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,Carotid Endarterectomy,2,-122.43837,37.65806
2017,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,PCI,.,-122.43837,37.65806
2017,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,CABG,.,-122.43837,37.65806
2017,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,"AAA Repair (Un-ruptured, Endovascular)",.,-122.43837,37.65806
2017,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,"AAA Repair (Ruptured, Endovascular)",.,-122.43837,37.65806
2017,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,"AAA Repair (Un-ruptured, Open)",.,-122.43837,37.65806
2017,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,"AAA Repair (Ruptured, Open)",.,-122.43837,37.65806
2017,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,AAA Repair,.,-122.43837,37.65806
2017,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,Pancreatic Resection (Other),.,-122.43837,37.65806
2017,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,Pancreatic Resection (Cancer),.,-122.43837,37.65806
2017,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,Pancreatic Resection,.,-122.43837,37.65806
2017,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,Esophageal Resection,4,-122.43837,37.65806
2017,San Mateo,Seton Medical Center,106410817,Carotid Endarterectomy,9,-122.47283,37.68172
2017,San Mateo,Seton Medical Center,106410817,CABG,57,-122.47283,37.68172
2017,San Mateo,Seton Medical Center,106410817,"AAA Repair (Un-ruptured, Endovascular)",6,-122.47283,37.68172
2017,San Mateo,Seton Medical Center,106410817,"AAA Repair (Ruptured, Endovascular)",2,-122.47283,37.68172
2017,San Mateo,Seton Medical Center,106410817,"AAA Repair (Un-ruptured, Open)",.,-122.47283,37.68172
2017,San Mateo,Seton Medical Center,106410817,"AAA Repair (Ruptured, Open)",.,-122.47283,37.68172
2017,San Mateo,Seton Medical Center,106410817,AAA Repair,8,-122.47283,37.68172
2017,San Mateo,Seton Medical Center,106410817,Pancreatic Resection (Other),1,-122.47283,37.68172
2017,San Mateo,Seton Medical Center,106410817,Pancreatic Resection,1,-122.47283,37.68172
2017,San Mateo,Seton Medical Center,106410817,Esophageal Resection,.,-122.47283,37.68172
2017,San Mateo,Seton Medical Center,106410817,Pancreatic Resection (Cancer),.,-122.47283,37.68172
2017,San Mateo,Seton Medical Center,106410817,PCI,277,-122.47283,37.68172
2017,San Mateo,Peninsula Medical Center,106410852,Carotid Endarterectomy,34,-122.3832465,37.5944692
2017,San Mateo,Peninsula Medical Center,106410852,PCI,311,-122.3832465,37.5944692
2017,San Mateo,Peninsula Medical Center,106410852,CABG,78,-122.3832465,37.5944692
2017,San Mateo,Peninsula Medical Center,106410852,"AAA Repair (Un-ruptured, Endovascular)",18,-122.3832465,37.5944692
2017,San Mateo,Peninsula Medical Center,106410852,"AAA Repair (Ruptured, Endovascular)",1,-122.3832465,37.5944692
2017,San Mateo,Peninsula Medical Center,106410852,"AAA Repair (Un-ruptured, Open)",4,-122.3832465,37.5944692
2017,San Mateo,Peninsula Medical Center,106410852,"AAA Repair (Ruptured, Open)",1,-122.3832465,37.5944692
2017,San Mateo,Peninsula Medical Center,106410852,AAA Repair,24,-122.3832465,37.5944692
2017,San Mateo,Peninsula Medical Center,106410852,Pancreatic Resection (Other),7,-122.3832465,37.5944692
2017,San Mateo,Peninsula Medical Center,106410852,Pancreatic Resection (Cancer),13,-122.3832465,37.5944692
2017,San Mateo,Peninsula Medical Center,106410852,Pancreatic Resection,20,-122.3832465,37.5944692
2017,San Mateo,Peninsula Medical Center,106410852,Esophageal Resection,8,-122.3832465,37.5944692
2017,San Mateo,Sequoia Hospital,106410891,Carotid Endarterectomy,48,-122.25377,37.48129
2017,San Mateo,Sequoia Hospital,106410891,CABG,79,-122.25377,37.48129
2017,San Mateo,Sequoia Hospital,106410891,"AAA Repair (Un-ruptured, Endovascular)",8,-122.25377,37.48129
2017,San Mateo,Sequoia Hospital,106410891,"AAA Repair (Ruptured, Endovascular)",.,-122.25377,37.48129
2017,San Mateo,Sequoia Hospital,106410891,"AAA Repair (Ruptured, Open)",.,-122.25377,37.48129
2017,San Mateo,Sequoia Hospital,106410891,AAA Repair,14,-122.25377,37.48129
2017,San Mateo,Sequoia Hospital,106410891,Pancreatic Resection (Other),.,-122.25377,37.48129
2017,San Mateo,Sequoia Hospital,106410891,Pancreatic Resection (Cancer),.,-122.25377,37.48129
2017,San Mateo,Sequoia Hospital,106410891,Pancreatic Resection,.,-122.25377,37.48129
2017,San Mateo,Sequoia Hospital,106410891,Esophageal Resection,.,-122.25377,37.48129
2017,San Mateo,Sequoia Hospital,106410891,"AAA Repair (Un-ruptured, Open)",6,-122.25377,37.48129
2017,San Mateo,Sequoia Hospital,106410891,PCI,80,-122.25377,37.48129
2017,San Mateo,Menlo Park Surgical Hospital,106414018,Carotid Endarterectomy,.,-122.16212,37.45797
2017,San Mateo,Menlo Park Surgical Hospital,106414018,PCI,.,-122.16212,37.45797
2017,San Mateo,Menlo Park Surgical Hospital,106414018,CABG,.,-122.16212,37.45797
2017,San Mateo,Menlo Park Surgical Hospital,106414018,"AAA Repair (Un-ruptured, Endovascular)",.,-122.16212,37.45797
2017,San Mateo,Menlo Park Surgical Hospital,106414018,"AAA Repair (Ruptured, Endovascular)",.,-122.16212,37.45797
2017,San Mateo,Menlo Park Surgical Hospital,106414018,"AAA Repair (Un-ruptured, Open)",.,-122.16212,37.45797
2017,San Mateo,Menlo Park Surgical Hospital,106414018,"AAA Repair (Ruptured, Open)",.,-122.16212,37.45797
2017,San Mateo,Menlo Park Surgical Hospital,106414018,AAA Repair,.,-122.16212,37.45797
2017,San Mateo,Menlo Park Surgical Hospital,106414018,Pancreatic Resection (Other),.,-122.16212,37.45797
2017,San Mateo,Menlo Park Surgical Hospital,106414018,Pancreatic Resection (Cancer),.,-122.16212,37.45797
2017,San Mateo,Menlo Park Surgical Hospital,106414018,Pancreatic Resection,.,-122.16212,37.45797
2017,San Mateo,Menlo Park Surgical Hospital,106414018,Esophageal Resection,.,-122.16212,37.45797
2017,San Mateo,Kaiser Foundation Hospital – Redwood City,106414139,Carotid Endarterectomy,1,-122.22463,37.48967
2017,San Mateo,Kaiser Foundation Hospital – Redwood City,106414139,PCI,48,-122.22463,37.48967
2017,San Mateo,Kaiser Foundation Hospital – Redwood City,106414139,CABG,.,-122.22463,37.48967
2017,San Mateo,Kaiser Foundation Hospital – Redwood City,106414139,"AAA Repair (Un-ruptured, Endovascular)",.,-122.22463,37.48967
2017,San Mateo,Kaiser Foundation Hospital – Redwood City,106414139,"AAA Repair (Ruptured, Endovascular)",.,-122.22463,37.48967
2017,San Mateo,Kaiser Foundation Hospital – Redwood City,106414139,"AAA Repair (Un-ruptured, Open)",.,-122.22463,37.48967
2017,San Mateo,Kaiser Foundation Hospital – Redwood City,106414139,"AAA Repair (Ruptured, Open)",1,-122.22463,37.48967
